TOTAL,F,MEI_E,EUR,EA18	21613 e	20979 	20478 	20006 	19613 	19556 	19515 	19290 	19339 	19140 	18636 	16981 	15890 	15847 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,F,MEI_E,EUR,EA19	21493 e	20856 	20354 	19881 	19484 	19423 	19377 	19145 	19194 	19002 	18493 	16839 	15749 	15700 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,F,MEI_E,EUR,EE	11528 	10489 	9841 	9304 	8633 b	7639 	6913 	6422 	6609 	7009 	6077 	5117 	4198 	3538 	3137 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,F,MEI_E,EUR,EL	8931 	8713 	8574 	8596 	8808 	9103 	10496 	12410 	13798 	13316 	12601 	11976 	11515 	10963 	10033 	9502 b	8118 	7981 	7517 	7714 	6991 	6411 	6075 
TOTAL,F,MEI_E,EUR,ES	16695 	16249 	15719 	15328 	15278 	15551 	15964 	16070 	16721 	16684 	15915 b	13004 	12394 	11762 	11462 b	: 	10374 	9539 	8785 	8164 	7944 	7549 	7373 
TOTAL,F,MEI_E,EUR,EU	19497 e	18958 e	18463 e	18129 e	17742 e	17315 e	17335 e	16874 e	16722 e	16659 e	16536 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,F,MEI_E,EUR,EU15	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	15221 e	14390 e	13623 e	13201 e	12593 e	12133 e	11770 e
TOTAL,F,MEI_E,EUR,EU27	19598 e	19060 	18565 	18233 	17846 	17416 	17434 	16968 	16811 	16659 	16536 	15503 	14353 e	14163 e	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,F,MEI_E,EUR,EU28	19497 e	18958 	18463 	18129 	17742 	17315 	17334 	16874 	16722 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,F,MEI_E,EUR,FI	27020 	26388 	26036 	25867 	25658 	25468 	24756 	23689 	23033 	22642 	21481 	20321 	19839 	19118 	18177 b	: 	15747 	15116 	14320 	14005 	13562 	13603 	: 
TOTAL,F,MEI_E,EUR,FR	25324 	24985 	25059 	24630 	24190 	24336 	24113 	23472 	23053 	22750 	22053 b	18088 	18054 	17890 	17263 b	: 	16237 	15786 	15549 	15104 	15062 	14705 	14255 
TOTAL,F,MEI_E,EUR,HR	7261 	6737 	6249 	5974 	5692 	5745 	5906 	6106 	6520 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,F,MEI_E,EUR,HU	6054 	5480 	5297 	5094 	5063 	4954 	5163 	4983 	4587 	5144 	4762 	4328 	4560 	3877 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,F,MEI_E,EUR,IE	: 	26473 	25397 	24341 	23460 	23092 	22640 	22577 	23700 	25259 	26490 	25471 	22692 	21237 	20146 	19186 b	15230 	13525 	12783 	12497 	10854 	9745 	9657 
TOTAL,F,MEI_E,EUR,IS	: 	: 	31688 	27591 	24207 	22918 	21156 	20325 	20386 	26238 	36996 	33521 	31632 	25806 	23962 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,F,MEI_E,EUR,IT	18855 	18335 	17898 	17511 	17501 	17477 	17824 	17671 	17726 	17457 	17192 	16821 	16262 	16092 	15455 b	: 	11152 	10787 	10337 	9888 	9070 	8161 	8738 
TOTAL,F,MEI_E,EUR,LT	8089 	7334 	6865 	6498 	5846 	5480 	4978 	4395 	4862 	5596 	4720 	3817 	2996 	2497 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,F,MEI_E,EUR,LU	47378 	40911 	38949 b	39260 	38000 	37623 	36391 	35901 	35788 	35772 	34697 	33534 	32808 	31469 	30059 	29092 b	25799 	24936 	23664 	22672 	22613 	22846 	21688 
TOTAL,F,MEI_E,EUR,LV	8439 	7612 	7354 	6755 	6157 	5588 	5343 	5042 	5407 	6285 	5599 	3916 	3101 	2479 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,F,MEI_E,EUR,MK	: 	2680 	2538 	2428 	2287 	2248 	2163 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,F,MEI_E,EUR,MT	16559 	16210 	15393 	14984 	14080 	13118 	12388 	11868 	11641 	11698 	10998 	10065 	9911 	9539 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,F,MEI_E,EUR,NL	26302 	25981 	25016 b	23609 	22960 	22771 	22551 	22274 	22425 	22471 	21940 	20327 	19035 	18587 b	: 	: 	15262 	14524 	14109 	13553 	13638 	13554 	12758 
TOTAL,F,MEI_E,EUR,NO	41524 	40874 	41687 	43272 	46071 	44796 	42177 	38591 	34295 	35381 	33646 	30034 	32179 	28308 	28329 	29806 	: 	: 	: 	: 	: 	: 	: 
TOTAL,F,MEI_E,EUR,PL	7253 	6760 	6602 	6363 	6132 	5932 	5829 	5765 	5063 	5913 	4882 	4122 	3694 	3034 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,F,MEI_E,EUR,PT	10904 	10710 	10385 	9791 	9683 	9822 	10101 	10257 	10423 	10311 	10172 	9858 	9507 	9314 	8713 b	: 	7636 	6923 	6567 	6180 	5989 	5592 	5245 
TOTAL,F,MEI_E,EUR,RO	3761 	3011 	2708 	2627 	2409 	2302 	2333 	2372 	2348 	2495 	2291 	1922 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,F,MEI_E,EUR,RS	3024 	2892 	2859 	2854 	2842 	2903 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,F,MEI_E,EUR,SE	27259 	27808 	26941 	26724 	27509 	26531 	24934 	22509 	19656 	21646 	21193 b	19873 	18794 	18618 	18025 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,F,MEI_E,EUR,SI	13918 	13332 	12937 	12966 	12668 	12534 	12846 	12717 	12494 	12537 	11523 	10541 	9948 	9377 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,F,MEI_E,EUR,SK	: 	7424 	7281 	7185 	7335 	7153 	7416 	6855 	6635 	6167 	5068 	4270 	3766 	3060 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,F,MEI_E,EUR,TR	: 	5367 	5140 	4614 	4666 	4644 	4353 	4545 	3748 	4127 	3942 	3662 	3242 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,F,MEI_E,EUR,UK	: 	24638 b	24159 	24460 	23805 	21279 	22082 b	20234 	20028 	19022 	22141 	24175 	22135 	21910 b	: 	: 	19857 	17336 	15489 	15205 	12136 	11687 	11601 
TOTAL,F,MEI_E,NAC,AT	27245 	27134 	25452 	25228 	25535 	23757 	23762 	23444 	22971 	22237 	21136 b	19865 	19345 	19462 	18236 	17151 b	15997 	15933 	15293 	14866 	14928 	15206 	14952 
TOTAL,F,MEI_E,NAC,BE	24722 	23754 	23479 	22992 	22947 	22758 	21457 	21259 	20918 	20495 	19473 	18789 	18355 	17814 	16571 	16720 b	17350 	16754 	16187 	15407 	14948 	14711 	14522 
TOTAL,F,MEI_E,NAC,BG	8794 	8737 	7346 b	7727 	7480 	6784 	6294 	6616 	6744 	6281 	5092 	3304 	3039 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,F,MEI_E,NAC,CH	53553 	53030 	52676 	53507 	52973 b	54567 	53309 	52056 	51269 	51854 	50454 	49192 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,F,MEI_E,NAC,CY	17434 	17066 	16785 	16756 	18278 	19082 	19872 	19224 	18620 	18559 	10623 b	10533 	9417 	8704 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,F,MEI_E,NAC,CZ	257900 	243757 	233645 	223913 	217584 	213224 	210232 	208573 	206465 	202075 	184709 	170767 	158401 	150800 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,F,MEI_E,NAC,DE	25474 	24246 	23411 	22973 	21964 	21840 	21401 	21037 	21018 	20814 	20595 	19720 	16906 	17767 b	: 	: 	17081 	16739 	16141 	15616 	15525 	15002 	14433 
TOTAL,F,MEI_E,NAC,DK	246451 	244451 	235520 	232570 	230511 	219537 	218448 	216313 b	197742 	192267 	190259 	184450 	176352 	170175 	166216 	164353 	: 	: 	: 	: 	: 	: 	: 
TOTAL,F,MEI_E,NAC,EA	21493 e	: 	20279.4 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,F,MEI_E,NAC,EA18	21613 e	: 	20403.1 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,F,MEI_E,NAC,EA19	21493 e	: 	20279.4 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,F,MEI_E,NAC,EE	11528 	10489 	9841 	9304 	8633 b	7639 	6913 	6422 	6609 	7009 	6077 	5117 	4198 	3538 	3137 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,F,MEI_E,NAC,EL	8931 	8713 	8574 	8596 	8808 	9103 	10496 	12410 	13798 	13316 	12601 	11976 	11515 	10963 	10033 	9502 b	8118 	7724 	7384 	7088 	6345 	5769 	5197 
TOTAL,F,MEI_E,NAC,ES	16695 	16249 	15719 	15328 	15278 	15551 	15964 	16070 	16721 	16684 	15915 b	13004 	12394 	11762 	11462 b	: 	10374 	9539 	8827 	8140 	7675 	7396 	7042 
TOTAL,F,MEI_E,NAC,EU	70408 e	: 	63669.6 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,F,MEI_E,NAC,EU27	70542 e	: 	63814.5 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,F,MEI_E,NAC,EU28	70408 e	: 	63669.6 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,F,MEI_E,NAC,FI	27020 	26388 	26036 	25867 	25658 	25468 	24756 	23689 	23033 	22642 	21481 	20321 	19839 	19118 	18177 b	: 	15747 	15116 	14408 	13851 	13294 	13061 	: 
TOTAL,F,MEI_E,NAC,FR	25324 	24985 	25059 	24630 	24190 	24336 	24113 	23472 	23053 	22750 	22053 b	18088 	18054 	17890 	17263 b	: 	16237 	15786 	15649 	15226 	14917 	14627 	14305 
TOTAL,F,MEI_E,NAC,HR	54191 	50754 	47578 	45607 	43141 	43212 	43935 	44510 	47855 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,F,MEI_E,NAC,HU	1871738 	1706780 	1642084 	1572466 	1502946 	1433039 	1442486 	1372580 	1285862 	1293728 	1196984 	1143613 	1131125 	975792 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,F,MEI_E,NAC,IE	: 	26473 	25397 	24341 	23460 	23092 	22640 	22577 	23700 	25259 	26490 	25471 	22692 	21237 	20146 	19186 b	15230 	13525 	12762 	11862 	10935 	10091 	9732 
TOTAL,F,MEI_E,NAC,IS	: 	: 	4635981 	4272720 	3930683 	3683637 	3414968 	3290398 	3520117 	3773825 	3241938 	2941783 	2474552 	2248733 	2076294 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,F,MEI_E,NAC,IT	18855 	18335 	17898 	17511 	17501 	17477 	17824 	17671 	17726 	17457 	17192 	16821 	16262 	16092 	15455 b	: 	11152 	10787 	10376 	9853 	9176 	8978 	8643 
TOTAL,F,MEI_E,NAC,LT	8089 	7334 	6865 	6498 	20186 	18922 	17187 	15176 	16789 	19321 	16297 	13181 	10345 	8621 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,F,MEI_E,NAC,LU	47378 	40911 	38949 b	39260 	38000 	37623 	36391 	35901 	35788 	35772 	34697 	33534 	32808 	31469 	30059 	29092 b	25799 	24936 	23829 	22781 	22030 	21833 	21320 
TOTAL,F,MEI_E,NAC,LV	8439 	7612 	7354 	6755 	6157 	5588 	5343 	5042 	5407 	6285 	5599 	3916 	3101 	2479 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,F,MEI_E,NAC,MK	: 	165083 	156348 	149651 	140844 	138312 	132975 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,F,MEI_E,NAC,MT	16559 	16210 	15393 	14984 	14080 	13118 	12388 	11868 	11641 	11698 	10998 	10065 	4261 	4083 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,F,MEI_E,NAC,NL	26302 	25981 	25016 b	23609 	22960 	22771 	22551 	22274 	22425 	22471 	21940 	20327 	19035 	18587 b	: 	: 	15262 	14524 	14212 	13596 	13242 	12909 	12495 
TOTAL,F,MEI_E,NAC,NO	387295 	379743 	373085 	361513 	359666 	334856 	328703 	308897 	299323 	290966 	269725 	241693 	257727 	236931 	226727 	223800 	: 	: 	: 	: 	: 	: 	: 
TOTAL,F,MEI_E,NAC,PL	30878 	29494 	27622 	26627 	25739 	24824 	24020 	23028 	21909 	20765 	18472 	16059 	14861 	13736 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,F,MEI_E,NAC,PT	10904 	10710 	10385 	9791 	9683 	9822 	10101 	10257 	10423 	10311 	10172 	9858 	9507 	9314 	8713 b	: 	7636 	6923 	6607 	6122 	5848 	5470 	5152 
TOTAL,F,MEI_E,NAC,RO	17183 	13522 	12039 	11673 	10646 	10267 	9892 	9991 	9954 	9190 	7642 	6775 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,F,MEI_E,NAC,RS	366868 	356055 	345117 	334775 	321577 	328402 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,F,MEI_E,NAC,SE	262644 	263314 	251997 	243145 	237993 	230929 	225150 	214675 	208727 	208133 	196036 b	183909 	174452 	169874 	164460 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,F,MEI_E,NAC,SI	13918 	13332 	12937 	12966 	12668 	12534 	12846 	12717 	12494 	12537 	11523 	10541 	2383171 	2241922 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,F,MEI_E,NAC,SK	: 	7424 	7281 	7185 	7335 	7153 	7416 	6855 	6635 	6167 	171185 	158982 	145378 	122447 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,F,MEI_E,NAC,TR	: 	17944 	15552 	13412 	11821 	10744 	10175 	9075 	8108 	7869 	7042 	6625 	5438 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,F,MEI_E,NAC,UK	: 	21599 b	19798 	19718 	19189 	18072 	17905 b	17561 	17181 	16947 	17630 	16544 	15090 	14982 b	: 	: 	12102 	11420 	10477 	10526 	9877 	9686 	9001 
TOTAL,F,MEI_E,PPS,AT	25095 	25589 	24782 	23841 	23831 	22499 	22449 	22310 	21289 	21154 	20612 b	19487 	18875 	18844 	17654 	16583 b	16513 	15729 	14374 	14001 	14051 	13775 	13808 
TOTAL,F,MEI_E,PPS,BE	22312 	21835 	22468 	21152 	20712 	20725 	19464 	19294 	18626 	18561 	18128 	17447 	17251 	16692 	15555 	16476 b	17333 	16377 	16316 	15480 	14944 	14086 	14065 
TOTAL,F,MEI_E,PPS,BG	9065 	9366 	8037 b	8161 	7801 	6999 	6411 	6768 	6727 	6532 	5713 	3765 	3594 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,F,MEI_E,PPS,CH	30129 	30045 	30867 	29591 	29028 b	28558 	26497 	25478 	24667 	25418 	24564 	23233 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,F,MEI_E,PPS,CY	19483 	19396 	19363 	18603 	20007 	20634 	22392 	21680 	20744 	21165 	20755 b	20850 	18375 	16801 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,F,MEI_E,PPS,CZ	14361 	13752 	13636 	12765 	12186 	11903 	11317 	11059 	10689 	11220 	10662 	9824 	9150 	8537 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,F,MEI_E,PPS,DE	24484 	23505 	23275 	22636 	21388 	21724 	20977 	20321 	19650 	20106 	20255 	19219 	16370 	16963 b	: 	: 	17148 	16065 	15083 	14600 	14235 	13660 	13045 
TOTAL,F,MEI_E,PPS,DK	23861 	23405 	23524 	22421 	22173 	21216 	20738 	20680 b	18571 	18459 	18603 	17871 	16861 	16391 	15852 	16528 	: 	: 	: 	: 	: 	: 	: 
TOTAL,F,MEI_E,PPS,EA	20799 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,F,MEI_E,PPS,EA18	20873 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,F,MEI_E,PPS,EA19	20799 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,F,MEI_E,PPS,EE	14760 	13974 	13510 	12304 	11054 b	9994 	9111 	8586 	8555 	9145 	8287 	7469 	6492 	5610 	5054 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,F,MEI_E,PPS,EL	10452 	10338 	10344 	10061 	9949 	9837 	11102 	13136 	14531 	14625 	14038 	13449 	13048 	12515 	11683 	11850 b	10362 	10168 	9378 	9318 	8680 	8213 	7819 
TOTAL,F,MEI_E,PPS,ES	18058 	17741 	17633 	16604 	16345 	16387 	16466 	16641 	17110 	17551 	17143 b	14170 	13604 	12932 	12972 b	: 	12502 	11521 	10460 	10018 	9587 	9122 	8803 
TOTAL,F,MEI_E,PPS,EU	19177 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,F,MEI_E,PPS,EU15	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	15116 e	14271 e	13523 e	13116 e	12519 e	12095 e	11780 e
TOTAL,F,MEI_E,PPS,EU27	19246 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,F,MEI_E,PPS,EU28	19177 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,F,MEI_E,PPS,FI	22074 	21787 	22015 	21150 	20838 	20988 	20259 	19463 	18569 	18761 	17967 	16560 	16052 	15445 	14358 b	: 	13564 	12628 	12155 	11790 	11558 	11075 	: 
TOTAL,F,MEI_E,PPS,FR	23136 	23139 	23798 	22870 	22031 	22323 	21985 	21319 	20538 	20546 	20412 b	16666 	16686 	16272 	15696 b	: 	15934 	15006 	14903 	14315 	13378 	13191 	12983 
TOTAL,F,MEI_E,PPS,HR	10769 	10274 	9806 	9041 	8432 	8388 	8086 	8124 	8543 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,F,MEI_E,PPS,HU	9606 	9125 	9185 	8853 	8481 	8103 	8360 	7912 	7255 	7420 	7140 	7137 	7198 	6255 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,F,MEI_E,PPS,IE	: 	21044 	20726 	19870 	19269 	19459 	19036 	19073 	19453 	19799 	20931 	20457 	18305 	17036 	15970 	15250 b	14128 	13093 	12909 	12882 	11573 	11302 	10789 
TOTAL,F,MEI_E,PPS,IS	: 	: 	24768 	23377 	21672 	21003 	19716 	19328 	20334 	25308 	24847 	23171 	20629 	18721 	17304 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,F,MEI_E,PPS,IT	18688 	18295 	17887 	17012 	16940 	17012 	17284 	17456 	16906 	17041 	16778 	16144 	15532 	15338 	14915 b	: 	12590 	12471 	11728 	11079 	10470 	10250 	10204 
TOTAL,F,MEI_E,PPS,LT	12533 	11699 	11387 	10349 	9207 	8494 	7718 	6915 	7262 	8485 	7867 	6658 	5463 	4667 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,F,MEI_E,PPS,LU	37643 	33273 	33011 b	32598 	31302 	31668 	29508 	29350 	29444 	30447 	30238 	30118 	29400 	30546 	29115 	28496 b	26754 	25549 	23320 	22585 	22407 	21592 	21615 
TOTAL,F,MEI_E,PPS,LV	11596 	10626 	10697 	9378 	8663 	7720 	7324 	7144 	7079 	8371 	8431 	6503 	5486 	4660 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,F,MEI_E,PPS,MK	: 	5822 	5613 	5221 	4814 	4716 	4649 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,F,MEI_E,PPS,MT	20273 	19948 	19515 	18524 	17245 	16610 	15798 	15328 	14917 	15120 	14575 	13461 	13255 	13054 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,F,MEI_E,PPS,NL	23465 	23360 	23316 b	21497 	20668 	21008 	20814 	20654 	20792 	21435 	21513 	19540 	18187 	17515 b	: 	: 	15293 	14988 	14843 	14054 	13204 	12644 	12082 
TOTAL,F,MEI_E,PPS,NO	27783 	27872 	29148 	29545 	29321 	27974 	26915 	25657 	24604 	25313 	24476 	21490 	22878 	20940 	19936 	19714 	: 	: 	: 	: 	: 	: 	: 
TOTAL,F,MEI_E,PPS,PL	12804 	12574 	12191 	11396 	10986 	10520 	9949 	9547 	8709 	8556 	7910 	6601 	6050 	5701 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,F,MEI_E,PPS,PT	12683 	12742 	12777 	11975 	11915 	11795 	11886 	11734 	11684 	11713 	11872 	11605 	11178 	10662 	10128 b	: 	10567 	9497 	9122 	8511 	8135 	7685 	7550 
TOTAL,F,MEI_E,PPS,RO	7148 	5823 	5226 	4943 	4488 	4439 	4225 	4133 	4078 	3956 	3595 	3335 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,F,MEI_E,PPS,RS	5823 	5871 	5874 	5657 	5391 	5728 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,F,MEI_E,PPS,SE	21722 	22092 	22435 	21283 	20792 	20918 	19810 	18804 	18262 	19178 	18335 b	16776 	15787 	15336 	14594 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,F,MEI_E,PPS,SI	16617 	15957 	16004 	15880 	15240 	15030 	15124 	14775 	14210 	15144 	14610 	13750 	12976 	12340 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,F,MEI_E,PPS,SK	: 	10927 	10962 	10596 	10562 	10163 	10490 	9757 	9069 	8539 	7153 	6029 	5252 	4313 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,F,MEI_E,PPS,TR	: 	9226 	8908 	7715 	7280 	7119 	7006 	6513 	5917 	6051 	5625 	5511 	4859 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,F,MEI_E,PPS,UK	: 	21173 b	19770 	20685 	19593 	19086 	18948 b	18629 	18580 	19673 	21696 	21471 	20018 	19965 b	: 	: 	16778 	15538 	14376 	14618 	13839 	13260 	12877 
TOTAL,M,MED_E,EUR,AT	25922 	25225 	24111 	23856 	23741 	22750 	22519 	21884 	21514 	20832 	19926 b	18652 	18214 	18067 	17211 	16008 b	15813 	15666 	14975 	14753 	14965 	15344 	14654 
TOTAL,M,MED_E,EUR,BE	24334 	23460 	23178 	22360 	22148 	22110 	20733 	20468 	20011 	19713 	18439 	18040 	17671 	17107 	16096 	16050 b	16056 	15213 	14565 	14359 	14474 	14430 	13763 
TOTAL,M,MED_E,EUR,BG	3709 	3704 	3249 b	3442 	3372 	2983 	2939 	2977 	3095 	2900 	2218 	1512 	1411 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,M,MED_E,EUR,CH	43666 	44770 	45521 	40609 	39136 b	41820 	40431 	35086 	31438 	29804 	27691 	28381 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,M,MED_E,EUR,CY	15474 	14820 	14340 	13987 	14720 	16261 	17322 	17250 	16386 	16863 	16463 b	16290 	14892 	13333 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,M,MED_E,EUR,CZ	9392 	8524 	8110 	7628 	7813 	7930 	8024 	7644 	7220 	7478 	6215 	5538 	4900 	4329 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,M,MED_E,EUR,DE	23231 	22472 	21750 	21194 	20228 	20081 	20074 	19389 	19186 	18927 	18777 	18198 	15923 	16718 b	: 	: 	16210 	15736 	14881 	14788 	15187 	14893 	13928 
TOTAL,M,MED_E,EUR,DK	30593 	29554 	29555 	29049 	28351 	27992 	27750 	27430 b	26245 	25641 	24772 	23937 	23143 	22611 	21667 	21474 	: 	: 	: 	: 	: 	: 	: 
TOTAL,M,MED_E,EUR,EA	19664 e	19137 e	18645 e	18143 e	17884 e	17856 e	17854 e	17583 e	17676 e	17484 e	17251 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,M,MED_E,EUR,EA18	19763 e	19241 	18750 	18251 	17884 	17782 	17778 	17506 	17553 	17370 	16934 	15665 	14700 	14632 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,M,MED_E,EUR,EA19	19664 e	19137 	18645 	18143 	17776 	17673 	17666 	17389 	17433 	17256 	16817 	15545 	14580 	14506 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,M,MED_E,EUR,EE	10889 	9858 	9056 	8145 	7505 b	6902 	6329 	5777 	5981 	6447 	5829 	4720 	3822 	3126 	2672 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,M,MED_E,EUR,EL	7954 	7689 	7564 	7559 	7705 	8504 	9600 	11137 	12225 	11689 	11182 	10439 	10000 	9560 	9000 	8340 b	7227 	7013 	6442 	6529 	5973 	5545 	5310 
TOTAL,M,MED_E,EUR,ES	15086 	14513 	13873 	13459 	13428 	13617 	14029 	14174 	14798 	15118 	14339 b	11976 	11461 	10772 	10539 b	: 	9304 	8464 	7641 	6834 	6721 	6354 	6290 
TOTAL,M,MED_E,EUR,EU	17778 e	17294 e	16920 e	16507 e	16173 e	15806 e	15817 e	15321 e	15233 e	15154 e	15059 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,M,MED_E,EUR,EU15	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	14255 e	13314 e	12521 e	12210 e	11725 e	11145 e	10824 e
TOTAL,M,MED_E,EUR,EU27	17866 e	17383 	17011 	16598 	16264 	15896 	15905 	15403 	15312 	15154 	15059 	14305 	13276 e	12979 e	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,M,MED_E,EUR,EU28	17778 e	17294 	16920 	16507 	16173 	15806 	15817 	15321 	15233 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
